,nearest_demand_id,distance_km
S1902,4439,12.301392289574867
S1903,4439,8.182991154065839
S1904,4439,9.271195250683059
S1905,4439,8.264111784493112
S1906,4439,11.621071430937121
S1907,4439,8.641360965365148
S1908,4439,11.358356295052019
S1909,4439,8.453756199301854
S1910,4439,11.630587821810924
S1911,4439,9.684494017412474
S1912,4439,12.194171940890714
S1913,4439,9.538991586292987
S1914,4439,10.148015521319103
S1915,4226,13.096257207302855
S1916,4226,8.411035816074248
S1917,4439,11.140626022885968
S1918,4439,10.000012250152158
S1919,4226,11.849660043490527
S1920,4843,3.4763622568163135
S1921,4843,3.407496047438966
S1922,4843,3.7181740056711448
S1923,4843,3.2870166981081104
S1924,4843,3.558631452665038
S1925,4843,3.4191575894108635
S1926,4843,2.9476049622067393
S1927,4843,4.107265238048849
S1928,4341,3.9029467644851112
S1929,4843,3.317818730412864
S1930,4843,2.903724427923004
S1931,4843,2.9413524663808
S1932,4843,4.607489430348638
S1933,4341,4.062085347245804
S1934,4843,4.500174115103453
S1935,4843,3.6378449321721016
S1936,4341,3.519654940372668
S1937,4843,2.7916135335826375
S1938,4843,3.6011383534383405
S1939,4843,3.3844773983148846
S1940,4843,2.3306812783358604
S1941,4843,3.753752337945527
S1942,4843,2.794527655462011
S1943,4843,3.5590543220337003
S1944,4374,0.734938573192244
S1945,4374,1.1686181572307313
S1946,4372,0.23512554203114497
S1947,4372,3.449073150591165
S1948,4374,1.370616749056456
S1949,4372,3.3137931428064022
S1950,4372,2.5396577572113994
S1951,4372,3.3489381563953957
S1952,4372,0.7431897680285255
S1953,4401,5.46220374724175
S1954,4238,4.151825686632045
S1955,4238,4.193018445951413
S1956,4236,5.2526945331861095
S1957,4236,4.146790914511895
S1958,4232,0.8309971672011681
S1959,4238,4.6234274614514685
S1960,4265,2.9063136647065764
S1961,4265,2.6808680343095
S1962,4265,3.1162599617893965
S1963,4417,2.3982658297603323
S1964,4290,9.569776910337318
S1965,4291,1.449888961309298
S1966,4464,1.739584795763271
S1967,4290,2.9116187229900508
S1968,4470,2.2184683109619234
S1969,4308,12.71326549555996
S1970,4310,3.440235339023186
S1971,4308,12.430971818829587
S1972,4512,6.491188078199847
S1973,4508,8.309220241405928
S1974,4508,6.874025200816969
S1975,4508,8.762236045617454
S1976,4505,10.428078219247755
S1977,4508,8.762236045617454
S1978,4508,9.786638089422945
S1979,4508,7.6957634775772625
S1980,4508,8.530334368329857
S1981,4508,8.272379133126451
S1982,4518,13.529226991511223
S1983,4519,7.301078949199191
S1984,4518,6.497726775581534
S1985,4519,7.513541876594439
S1986,4518,8.196942196679696
S1987,4518,10.696105707199006
S1988,4518,13.237263176191767
S1989,4518,6.214830800166318
S1990,4518,6.001624058040599
S1991,4519,7.130794088254047
S1992,4518,13.425424701799844
S1993,4519,9.255954051393141
S1994,4519,10.302423138767717
S1995,4518,7.820623097447219
S1996,4537,4.591138094919052
S1997,4670,3.5999789688807797
S1998,4537,3.9062329010472516
S1999,4537,4.537345607992341
S2000,4537,4.3861105078545215
S2001,4537,4.515906736501569
S2002,4670,4.123823339831878
S2003,4537,4.28539602874565
S2004,4569,3.9905082893467765
S2005,4670,4.2778023319368925
S2006,4537,4.62169843888913
S2007,4670,3.72140881966014
S2008,4537,3.12919409062895
S2009,4557,3.6014382776434815
S2010,4569,3.635223709524003
S2011,4670,4.5725882783286025
S2012,4537,4.477244326732624
S2013,4633,1.2857892685477703
S2014,4633,1.080864687375411
S2015,4627,3.639507399198904
S2016,4627,4.597735217283354
S2017,4627,4.350820512267467
S2018,4627,4.8287039545864365
S2019,4627,4.822027371880688
S2020,4627,4.433202904941278
S2021,4627,4.8228902541491685
S2022,4627,4.668285570423032
S2023,4627,4.586034545615644
S2024,4627,4.330863022058508
S2025,4627,4.270345846510661
S2026,4627,3.9340451276306863
S2027,4661,3.3866647474606952
S2028,4673,0.7358541115936292
S2029,4665,3.6757325414771893
S2030,4674,1.0798177560867177
S2031,4674,1.5068403191328077
S2032,4667,3.065501727297175
S2033,4665,3.2695297049781784
S2034,4661,3.0256709637719985
S2035,4665,2.4173291750060732
S2036,4706,4.775415286927545
S2037,4702,1.985831666004578
S2038,4702,1.4955266740781858
S2039,4713,0.8887961865722016
S2040,4723,1.4356750879363627
S2041,4377,2.202460383426552
S2042,4711,0.9613959868977235
S2043,4711,2.669260051663041
S2044,4711,1.2871940878496482
S2045,4846,4.152790714117262
S2046,4846,4.0805143022820465
S2047,4881,3.0070988820675306
S2048,4987,8.09554626375207
S2049,4949,8.750803265851324
S2050,4949,8.579402542098851
S2051,4987,7.959108459076529
S2052,4987,7.655411733939928
S2053,4949,6.393868207629635
S2054,4975,7.816363961300294
S2055,4987,8.863012171325922
S2056,4987,8.142804352534744
S2057,5038,4.884118666774696
S2058,5139,2.403024576638478
